country_name,country_code,year,gdp_per_capita,hdi,control_of_corruption,employment_agriculture,gini,gini_observed,poverty_3,poverty_8_30,poverty_10,imputation_pct,target_missing_pct
Angola,AGO,2000,3705.0724713926866,0.4,0.2604971408844,37.6802847998839,51.9,True,27.0,69.713715,76.91398,0.0,0.0
Angola,AGO,2008,7377.854860900009,0.501,0.2382470846176139,44.9093970557712,42.7,True,22.1,71.71872,78.41079,0.0,0.0
Angola,AGO,2018,8414.963337512805,0.582,0.260103225708008,54.4034911587328,51.3,True,39.3,80.00291,85.83766,0.0,0.0
Albania,ALB,1996,2957.797977369747,0.646,0.3212193012237548,52.85785684125,27.0,True,3.0,58.611904,71.59013,0.0,0.0
Albania,ALB,2002,4708.528519871155,0.684,0.33093181848526,48.3713886533062,31.7,True,4.2,60.983803,73.179245,0.0,0.0
Albania,ALB,2005,5943.304876542174,0.706,0.3373472213745118,47.3339258250879,30.6,True,2.7,49.992928,64.41114,0.0,0.0
Albania,ALB,2008,8400.23851202399,0.728,0.3789575219154358,44.6559901801716,30.0,True,0.8,43.44341,58.716167,0.0,0.0
Albania,ALB,2012,10444.215353086822,0.775,0.3442541122436524,45.9956163713684,29.0,True,1.8,45.900337,60.390068,0.0,0.0
Albania,ALB,2014,11311.002730539394,0.787,0.38268563747406,42.2570316319749,34.6,True,3.7,46.492706,57.364906,0.0,0.0
Albania,ALB,2015,11734.159633537518,0.788,0.390971839427948,41.2834964988305,32.8,True,1.1,32.770725,45.408344,0.0,0.0
Albania,ALB,2016,12188.087921635592,0.788,0.405525255203247,40.0408946446906,33.7,True,1.1,32.871754,44.866104,0.0,0.0
Albania,ALB,2017,12981.039647997655,0.79,0.403722631931305,38.0783517375389,33.1,True,1.4,32.663357,44.721672,0.0,0.0
Albania,ALB,2018,13648.39255033616,0.792,0.3907962203025817,37.2857622124655,30.1,True,1.0,24.127262,34.79563,0.0,0.0
Albania,ALB,2019,14688.651285042157,0.795,0.387145185470581,36.4168391841966,30.1,True,0.3,21.494648,34.034912,0.0,0.0
Albania,ALB,2020,14338.799268159311,0.796759694559222,0.3852922439575196,36.2649172971148,29.4,True,0.3,19.929186,31.054688,0.0,0.0
United Arab Emirates,ARE,2013,77395.99069287154,0.838,0.7547085523605339,2.64356107210435,32.5,True,0.0,0.0,0.0,0.0,0.0
United Arab Emirates,ARE,2018,79550.62319185484,0.889,0.723410296440124,1.46406877917757,26.4,True,0.0,0.63299996,0.99600005,0.0,0.0
Argentina,ARG,1996,10604.562714776965,0.748,0.4797365695238114,1.18572851053978,49.5,True,5.4,,,0.0,0.6666666666666666
Argentina,ARG,1997,11521.920464538667,0.757,0.4695201247930527,1.15452712627118,49.1,True,5.2,,,0.2,0.6666666666666666
Argentina,ARG,1998,11955.988890126768,0.763,0.459303680062294,1.12341827969045,50.7,True,5.7,,,0.0,0.6666666666666666
Argentina,ARG,1999,11576.889085843217,0.774,0.4624110743403435,1.10539794594248,49.8,True,5.9,,,0.2,0.6666666666666666
Argentina,ARG,2000,11609.162758486518,0.781,0.465518468618393,1.08281633792123,51.0,True,7.3,,,0.0,0.6666666666666666
Argentina,ARG,2001,11225.173456570228,0.786,0.4410536617040634,1.06589954457131,53.3,True,10.7,,,0.2,0.6666666666666666
Argentina,ARG,2002,10049.601170256556,0.781,0.4165888547897338,1.06193899066126,53.8,True,17.1,,,0.0,0.6666666666666666
Argentina,ARG,2003,11036.203230285657,0.786,0.4040046393871308,1.02152341690235,51.0,True,8.2,,,0.0,0.6666666666666666
Argentina,ARG,2004,12227.559419711137,0.787,0.417118090391159,0.969933232604466,48.5,True,6.0,,,0.0,0.6666666666666666
Argentina,ARG,2005,13585.682316729386,0.788,0.4244523286819458,0.919946231371167,47.8,True,4.4,,,0.0,0.6666666666666666
Argentina,ARG,2006,14975.58128654395,0.812,0.433752292394638,0.873532533409091,46.4,True,3.5,,,0.0,0.6666666666666666
Argentina,ARG,2007,16595.66976711712,0.817,0.4255755841732026,0.832650029041697,46.3,True,2.8,,,0.0,0.6666666666666666
Argentina,ARG,2008,17423.87832351418,0.821,0.4130249977111816,0.800601982061541,45.0,True,2.6,,,0.0,0.6666666666666666
Argentina,ARG,2009,16328.769817706345,0.821,0.4109049797058106,0.781841850919857,43.8,True,2.4,,,0.0,0.6666666666666666
Argentina,ARG,2010,18020.40816964888,0.829,0.428953993320465,0.745070880008561,43.7,True,1.5,,,0.0,0.6666666666666666
Argentina,ARG,2011,19293.61515518258,0.835,0.4271802961826324,0.725284586975534,42.7,True,1.2,,,0.0,0.6666666666666666
Argentina,ARG,2012,19620.81919466759,0.834,0.4108181595802308,0.707554391624231,41.4,True,1.3,,,0.0,0.6666666666666666
Argentina,ARG,2013,20117.95488931574,0.835,0.4131386578083038,0.688483533321059,41.1,True,1.1,,,0.0,0.6666666666666666
Argentina,ARG,2014,19675.68957306385,0.836,0.390041720867157,0.67736592526016,41.8,True,1.1,,,0.0,0.6666666666666666
Argentina,ARG,2016,20330.27040848402,0.839,0.4401528894901275,0.608956444450992,42.3,True,1.3,,,0.0,0.6666666666666666
Argentina,ARG,2017,23652.17323374092,0.843,0.438199508190155,0.631425683343258,41.4,True,1.1,,,0.0,0.6666666666666666
Argentina,ARG,2018,24682.84223127643,0.842,0.480145214498043,0.624305051358124,41.7,True,1.6,,,0.0,0.6666666666666666
Argentina,ARG,2019,23748.246728401427,0.845,0.4785767510533332,0.609655372977703,43.3,True,1.7,,,0.0,0.6666666666666666
Argentina,ARG,2020,22534.725646115392,0.8462546433954956,0.4672859877347946,0.60550970861866,42.7,True,2.2,,,0.0,0.6666666666666666
Argentina,ARG,2021,26536.779971930664,0.8475111496667899,0.4154806315898896,0.57090709431071,42.4,True,1.4,,,0.0,0.6666666666666666
Argentina,ARG,2022,30140.335140069103,0.8487695215798531,0.4105556786060334,0.646132629931651,40.7,True,1.3,,,0.0,0.6666666666666666
Argentina,ARG,2023,30645.43435334529,0.8500297619047621,0.4278232097625732,0.612884087432253,42.4,True,1.2,,,0.0,0.6666666666666666
Armenia,ARM,1996,1906.488847228588,0.634,0.4053897380828858,53.1751049772336,44.4,True,21.6,,,0.0,0.6666666666666666
Armenia,ARM,1999,2339.8457864805932,0.664,0.3215607702732086,53.4872464028877,36.2,True,21.2,84.3697,90.02356,0.2,0.0
Armenia,ARM,2001,2889.668688414789,0.673,0.337374860048294,53.5511456541422,35.4,True,24.1,85.45796,90.22484,0.2,0.0
Armenia,ARM,2002,3349.749808012918,0.682,0.3443669676780699,53.3125500028348,34.8,True,19.8,84.6483,89.81423,0.0,0.0
Armenia,ARM,2003,3926.9858928929034,0.691,0.3701955199241638,52.9702491845889,33.0,True,14.8,84.90016,90.702995,0.0,0.0
Armenia,ARM,2004,4493.9495918098155,0.7,0.359308934211731,52.7230347406529,37.5,True,10.3,76.15055,84.13428,0.0,0.0
Armenia,ARM,2005,5324.436826240909,0.712,0.3633300304412842,52.461949416026,36.0,True,6.1,70.736725,80.39993,0.0,0.0
Armenia,ARM,2006,6254.4035566175235,0.726,0.3661534786224366,52.3216851285845,29.7,True,4.5,66.79738,78.780975,0.0,0.0
Armenia,ARM,2007,7352.759161288275,0.741,0.3508216619491578,52.2801407694269,31.2,True,3.7,59.69538,72.34252,0.0,0.0
Armenia,ARM,2008,8065.4732057547535,0.745,0.3575175285339356,52.2663124549553,29.2,True,2.0,56.25708,69.40972,0.0,0.0
Armenia,ARM,2009,7018.219025490123,0.742,0.3757080674171448,52.2307257079896,28.0,True,3.1,64.97839,77.23337,0.0,0.0
Armenia,ARM,2010,7309.326394916004,0.747,0.3609920859336853,52.2213601922137,30.0,True,2.9,65.97366,77.88961,0.0,0.0
Armenia,ARM,2011,7848.272279571732,0.751,0.3670881152153016,52.255100402698,29.4,True,3.1,63.031586,75.04874,0.0,0.0
Armenia,ARM,2012,9238.199096775685,0.756,0.3823997020721436,52.3014953946664,29.6,True,2.5,59.61346,73.86593,0.0,0.0
Armenia,ARM,2013,9807.931611269976,0.762,0.393893313407898,52.2231890561392,30.6,True,2.9,57.419724,70.681885,0.0,0.0
Armenia,ARM,2014,10121.481295681124,0.764,0.3869106411933898,52.1350064283188,31.5,True,3.4,55.164864,69.9508,0.0,0.0
Armenia,ARM,2015,10161.466479922134,0.768,0.378050673007965,51.9727629524648,32.4,True,2.9,50.665253,65.09447,0.0,0.0
Armenia,ARM,2016,11018.919521986194,0.766,0.368040955066681,51.7730765055054,32.5,True,2.5,45.869503,58.476597,0.0,0.0
Armenia,ARM,2017,12587.465214780294,0.769,0.3725969672203064,51.6826827579853,33.6,True,2.4,52.738274,67.113754,0.0,0.0
Armenia,ARM,2018,13455.412087660598,0.771,0.4181261122226716,51.5218343033932,34.4,True,2.9,52.7558,67.45575,0.0,0.0
Armenia,ARM,2019,15693.625130537926,0.776,0.454592028260231,49.6460965982579,30.0,True,2.4,57.108063,71.71932,0.0,0.0
Armenia,ARM,2020,15485.458350065635,0.778012987078564,0.4993050052318722,52.3838918981254,25.1,True,1.5,58.1544,74.33736,0.0,0.0
Armenia,ARM,2021,16769.766462350497,0.7800311959573581,0.509736929088831,53.1009239017748,27.9,True,2.1,56.98626,72.57591,0.0,0.0
Armenia,ARM,2022,20228.9995842384,0.7820546401820219,0.505581434816122,52.5068306724726,27.9,True,1.9,55.707138,71.68759,0.0,0.0
Armenia,ARM,2023,22696.342363116757,0.7840833333333329,0.5116799294948577,52.2956663525376,27.2,True,1.9,56.93679,72.21352,0.0,0.0
Australia,AUS,2001,27896.205026950585,0.905,0.8623524665832519,4.7543064931777,33.5,True,1.0,1.7207506,2.2471638,0.2,0.0
Australia,AUS,2003,30375.69494537411,0.909,0.8790574073791501,3.91312095248739,33.5,True,1.0,1.9865218,2.2426739,0.0,0.0
Australia,AUS,2004,32007.1243049319,0.911,0.901173782348632,3.73789349853581,33.1,True,0.7,1.2478644,1.4955149,0.0,0.0
Australia,AUS,2008,37827.79792734027,0.926,0.90546851158142,3.22332702498387,35.4,True,0.7,1.006538,1.006538,0.0,0.0
Australia,AUS,2010,39820.26815185118,0.93,0.904722166061402,3.23040624372574,34.7,True,0.3,1.0081148,1.3466283,0.0,0.0
Australia,AUS,2014,47495.304628045655,0.933,0.869854426383972,2.7983194656003,34.4,True,0.5,0.9969854,1.2482182,0.0,0.0
Australia,AUS,2016,47779.846893790265,0.939,0.854450392723084,2.62122457246931,33.7,True,0.5,0.98910433,1.2494223,0.0,0.0
Australia,AUS,2018,50737.432643923865,0.943,0.85349097251892,2.61685205763183,34.3,True,0.5,1.2494607,1.2494607,0.0,0.0
Australia,AUS,2020,54407.02467052362,0.9455059872386806,0.8265961170196541,2.76599842250404,33.8,True,1.0,1.4975419,1.4975419,0.0,0.0
Austria,AUT,1996,24441.369311029142,0.829,0.8464327096939079,7.33538533221045,29.3,True,0.0,0.49273017,0.73641074,0.0,0.0
Austria,AUT,1997,25307.14216632022,0.832,0.8531542778015129,6.80349937353312,29.1,True,0.2,0.727836,0.97075284,0.2,0.0
Austria,AUT,1998,26527.80931657017,0.837,0.8598758459091179,6.42599569740189,31.3,True,0.2,0.99647987,1.1794505,0.0,0.0
Austria,AUT,1999,27509.932643052605,0.842,0.8550437927246091,6.14406360928202,29.7,True,0.2,0.49730566,0.72705334,0.2,0.0
Austria,AUT,2000,29258.85368755613,0.847,0.8502117395401001,5.98929660799934,29.0,True,0.2,0.6452591,0.9819276,0.0,0.0
Austria,AUT,2003,31961.115804350327,0.851,0.892773723602294,5.45260510750018,29.5,True,0.4,0.66720575,0.76977146,0.0,0.0
Austria,AUT,2004,33564.64992666186,0.858,0.90532488822937,4.95028696144208,29.8,True,0.1,0.4237352,0.6258114,0.0,0.0
Austria,AUT,2005,34892.0646672013,0.863,0.882484698295594,5.27460472961191,28.7,True,0.2,0.50501704,0.7138625,0.0,0.0
Austria,AUT,2006,37560.47456580066,0.87,0.8809753894805901,5.24448683564289,29.6,True,0.1,0.4761546,0.59181297,0.0,0.0
Austria,AUT,2007,39357.12560942543,0.89,0.9006690502166741,5.52684702595985,30.6,True,0.4,0.7879844,0.87878203,0.0,0.0
Austria,AUT,2008,41198.59938447317,0.893,0.86575162410736,5.45125332989389,30.4,True,0.5,0.9927885,1.1347096,0.0,0.0
Austria,AUT,2009,40796.29372224598,0.895,0.838806819915772,5.56755831950695,31.5,True,0.7,1.0217298,1.2327557,0.0,0.0
Austria,AUT,2010,41797.5685750996,0.904,0.8192244052886959,5.42973814212326,30.3,True,0.5,0.8244112,1.0164803,0.0,0.0
Austria,AUT,2011,44139.68862800249,0.906,0.794057869911194,4.93754888060513,30.8,True,0.5,1.03259,1.3658074,0.0,0.0
Austria,AUT,2012,46077.5653171704,0.908,0.7854508876800541,4.67523400032754,30.5,True,0.7,1.0696512,1.4364983,0.0,0.0
Austria,AUT,2013,47456.42946719208,0.905,0.807455396652222,4.57571593867515,30.8,True,0.3,0.68428856,0.8245812,0.0,0.0
Austria,AUT,2014,48403.489187789935,0.913,0.793300366401672,4.83690813085447,30.5,True,0.2,0.73899555,0.83789027,0.0,0.0
Austria,AUT,2015,49884.60462690752,0.915,0.794408750534058,4.53101017768714,30.5,True,0.7,1.1601166,1.5891649,0.0,0.0
Austria,AUT,2016,52935.6671939278,0.917,0.799376106262208,4.3481695322711,30.8,True,0.7,1.3268404,1.5811086,0.0,0.0
Austria,AUT,2017,54403.88347061054,0.919,0.800164031982422,3.92985842672617,29.7,True,0.3,0.68917954,0.81897545,0.0,0.0
Austria,AUT,2018,57062.615609736866,0.921,0.8137174367904659,3.69410048988562,30.8,True,0.6,1.151737,1.2056116,0.0,0.0
Austria,AUT,2019,60642.56065717706,0.922,0.804264879226684,3.65614158210188,30.2,True,0.6,0.85267407,0.99238837,0.0,0.0
Austria,AUT,2020,58626.67907316541,0.9237583515362884,0.795541882514954,3.86384458313541,29.8,True,0.7,1.0702149,1.2622163,0.0,0.0
Austria,AUT,2021,63355.884545422334,0.9255200564349688,0.748545455932618,3.73481339364887,30.7,True,0.5,1.1371082,1.3663485,0.0,0.0
Austria,AUT,2022,73205.05218185547,0.9272851210912576,0.751717352867126,3.53856112022669,30.9,True,0.6,1.0930758,1.1962258,0.0,0.0
Austria,AUT,2023,75450.4755616636,0.929053551912568,0.72673065662384,3.11719371426899,31.2,True,0.5,1.013783,1.111796,0.0,0.0
Azerbaijan,AZE,2001,3776.7596580930344,0.643,0.251211535930633,39.9542233293576,36.5,True,11.4,73.07174,81.54906,0.2,0.0
Azerbaijan,AZE,2002,4151.032115233856,0.651,0.26089961528778,40.1851753217022,25.3,True,0.2,53.718533,71.31494,0.0,0.0
Azerbaijan,AZE,2003,4614.050155654771,0.659,0.290753602981568,38.2023923807663,26.8,True,0.2,48.823284,66.22514,0.0,0.0
Azerbaijan,AZE,2004,5120.546328892897,0.667,0.26383364200592,39.5368921171508,26.6,True,0.0,47.680466,66.46874,0.0,0.0
Azerbaijan,AZE,2005,6685.405704040872,0.674,0.289495706558228,39.3174470129369,26.6,True,0.0,35.932808,57.095306,0.0,0.0
Burundi,BDI,1998,540.6007868469912,0.294,0.3636500477790832,92.2149657987946,42.1,True,87.6,98.14673,98.85909,0.0,0.0
Burundi,BDI,2006,600.1955365343138,0.359,0.279699277877808,90.0731990452759,33.4,True,81.5,98.53351,99.09296,0.0,0.0
Burundi,BDI,2013,718.8004645578678,0.432,0.214697313308716,86.7084151594637,38.6,True,75.8,97.13562,98.32779,0.0,0.0
Burundi,BDI,2020,1002.8983454433608,0.4320057339676185,0.187319660186768,85.3194845714139,37.5,True,74.2,97.43468,98.31183,0.0,0.0
Benin,BEN,2003,1926.2724253358488,0.445,0.3844833135604858,50.1652092161588,38.6,True,70.5,96.53357,97.78994,0.0,0.0
Benin,BEN,2011,2381.2385327562247,0.5,0.3789108395576478,43.6134204357757,43.4,True,68.4,94.13513,96.13831,0.0,0.0
Benin,BEN,2015,2874.3662273959894,0.532,0.3872519969940186,36.0677095396224,47.6,True,65.8,93.20008,94.9087,0.0,0.0
Benin,BEN,2018,3114.867815086647,0.541,0.421673309803009,30.6130238317384,37.9,True,37.2,88.08132,92.28479,0.0,0.0
Benin,BEN,2021,3727.329064678167,0.5516186451700561,0.4658922880887986,29.1964883998718,34.4,True,27.2,86.54552,91.66291,0.0,0.0
Burkina Faso,BFA,1998,847.9202004880513,0.293,0.5191180080175399,51.3193287240161,49.9,True,86.4,97.13801,97.80327,0.2,0.0
Burkina Faso,BFA,2003,1054.464961313697,0.31,0.478497138619423,47.2609070183789,43.3,True,69.6,95.14901,96.80844,0.0,0.0
Burkina Faso,BFA,2009,1383.8658258324524,0.373,0.4308786809444428,42.2139187505664,39.8,True,67.2,95.9215,97.274574,0.0,0.0
Burkina Faso,BFA,2014,1689.0490934801776,0.413,0.4066322386264802,37.3990108303029,35.3,True,58.7,94.52734,96.58606,0.0,0.0
Burkina Faso,BFA,2018,2106.518872479436,0.443,0.4736785918474198,33.882049104524,43.0,True,47.7,89.47947,91.92714,0.0,0.0
Burkina Faso,BFA,2021,2575.8259175498033,0.4677905311596784,0.4834985092282295,32.9299438229978,37.4,True,42.1,90.37757,93.58019,0.0,0.0
Bulgaria,BGR,1997,5716.971935713022,0.713,0.4460262700915337,14.4867498974924,26.4,True,0.0,,,0.2,0.6666666666666666
Bulgaria,BGR,2001,6906.068603712213,0.73,0.464944377541542,9.69355269522029,32.7,True,4.7,,,0.2,0.6666666666666666
Bulgaria,BGR,2003,8224.985515011505,0.745,0.4825357973575592,11.1395140572108,28.9,True,2.2,,,0.0,0.6666666666666666
Bulgaria,BGR,2006,11120.98122987538,0.765,0.477882806956768,8.10796741777638,35.7,True,8.0,33.500526,46.39808,0.0,0.0
Bulgaria,BGR,2007,12482.364101798408,0.773,0.4536415189504624,7.54434069960347,36.1,True,2.5,18.492077,28.007687,0.0,0.0
Bulgaria,BGR,2008,13950.30117694726,0.78,0.4450425326824188,7.47084484535092,33.6,True,1.9,13.442032,20.431742,0.0,0.0
Bulgaria,BGR,2009,13787.870739590922,0.782,0.4541464865207672,7.08889240203446,33.8,True,1.8,13.000573,19.209946,0.0,0.0
Bulgaria,BGR,2010,14522.371013024556,0.788,0.4525952905416487,6.81495275804104,35.7,True,2.7,15.8869505,22.542229,0.0,0.0
Bulgaria,BGR,2011,15305.00728611134,0.791,0.4461471259593964,6.77905227724994,34.3,True,3.4,16.985298,23.883781,0.0,0.0
Bulgaria,BGR,2012,15892.309542711871,0.795,0.4437078416347503,6.4400721626459,36.0,True,3.0,16.791857,22.996916,0.0,0.0
Bulgaria,BGR,2013,16233.893392270482,0.801,0.4344214975833892,6.65978927051495,36.6,True,3.3,15.171991,19.807428,0.0,0.0
Bulgaria,BGR,2014,17205.958535280217,0.806,0.4393667101860046,7.00793618794183,37.4,True,2.7,13.186863,17.915907,0.0,0.0
Bulgaria,BGR,2015,17976.80818572114,0.809,0.4307118713855744,6.85585053059693,38.6,True,4.6,15.599443,20.748405,0.0,0.0
Bulgaria,BGR,2016,19653.94031840647,0.811,0.4478288650512696,6.75356376354627,40.6,True,3.1,11.56786,16.50769,0.0,0.0
Bulgaria,BGR,2017,21050.367375858055,0.811,0.4607339441776276,7.01400431759674,40.4,True,2.0,11.694706,16.145546,0.0,0.0
Bulgaria,BGR,2018,22527.69190849642,0.813,0.4623559951782225,6.57773311634806,41.3,True,1.5,9.125575,12.412691,0.0,0.0
Bulgaria,BGR,2019,24998.551079918074,0.816,0.4637558966875076,6.62175645771062,40.3,True,1.6,8.231109,11.39976,0.0,0.0
Bulgaria,BGR,2020,25522.453690524173,0.8177594434495313,0.43553004860878,6.58570634759464,40.5,True,0.7,5.765789,8.383223,0.0,0.0
Bulgaria,BGR,2021,28697.06565181922,0.8195226805770676,0.4483736157417298,6.29187302574537,39.0,True,1.2,6.5034294,8.349461,0.0,0.0
Bulgaria,BGR,2022,33448.04109484558,0.8212897195624643,0.4683587938547134,6.44403716109461,38.2,True,1.1,5.534446,7.51912,0.0,0.0
Bulgaria,BGR,2023,35656.35150768651,0.8230605686032139,0.4724556684494018,5.67781559161061,39.5,True,1.0,4.3743196,5.933301,0.0,0.0
Bosnia and Herzegovina,BIH,2001,4326.985996457833,0.684,0.4016607880592345,18.8101792705223,30.0,True,0.6,20.207499,32.66488,0.2,0.0
Bosnia and Herzegovina,BIH,2004,5429.616785582096,0.701,0.4350587248802186,19.8282294549936,34.0,True,0.4,9.7287445,15.962813,0.0,0.0
Bosnia and Herzegovina,BIH,2007,7701.935868344924,0.719,0.4251765310764311,19.8154753165384,33.1,True,0.2,6.7662344,12.555877,0.0,0.0
Bosnia and Herzegovina,BIH,2011,9649.613597379495,0.729,0.4346614122390748,19.6100408182051,33.0,True,0.2,8.120414,13.823639,0.0,0.0
Bolivia,BOL,1997,3869.595752431452,0.598,0.3732778578996658,41.3982923223947,58.1,True,18.6,49.80768,57.015133,0.2,0.0
Bolivia,BOL,1999,4036.103982323301,0.619,0.4074106603860854,39.9502528913624,58.0,True,24.6,52.512135,58.980515,0.2,0.0
Bolivia,BOL,2000,4156.693810974974,0.627,0.4032997846603393,38.9389822743578,61.6,True,28.3,58.782417,65.75732,0.0,0.0
Bolivia,BOL,2001,4244.088628972061,0.63,0.3575691401958465,44.2020325831557,57.4,True,22.3,54.20276,62.361336,0.2,0.0
Bolivia,BOL,2002,4339.092916782416,0.637,0.3118384957313538,42.3853947962215,59.3,True,23.9,56.438667,63.70045,0.0,0.0
Bolivia,BOL,2004,4695.705825683732,0.641,0.3381681323051452,35.0832938811204,55.0,True,13.2,49.254684,57.79267,0.0,0.0
Bolivia,BOL,2005,4972.17789669646,0.643,0.351604187488556,38.6084139497781,58.5,True,18.7,49.454952,56.116177,0.0,0.0
Bolivia,BOL,2006,5275.937219383706,0.649,0.4137752711772918,39.5000209412253,56.7,True,15.9,44.644955,52.12502,0.0,0.0
Bolivia,BOL,2007,5567.287455913852,0.649,0.41956125497818,36.1000275613897,54.5,True,12.1,42.741642,50.624126,0.0,0.0
Bolivia,BOL,2008,5920.093332516376,0.658,0.3943216681480407,31.1642833093283,50.8,True,10.6,36.61049,43.88911,0.0,0.0
Bolivia,BOL,2009,6052.709225162604,0.663,0.3737166047096252,30.067924281717,49.2,True,10.0,31.89908,38.831867,0.0,0.0
Bolivia,BOL,2011,6622.639211590175,0.671,0.3852607011795044,33.1777038589036,46.1,True,6.9,25.279512,32.39901,0.0,0.0
Bolivia,BOL,2012,7205.830111721941,0.675,0.3544216275215148,30.8555649579121,46.6,True,7.9,25.921865,32.041378,0.0,0.0
Bolivia,BOL,2013,8088.090812002734,0.684,0.3824062228202819,32.7603910150579,47.6,True,6.8,23.623747,29.577541,0.0,0.0
Bolivia,BOL,2014,8643.711138793626,0.69,0.3742394089698792,30.9878392485641,47.8,True,5.6,22.576748,29.240013,0.0,0.0
Bolivia,BOL,2015,8766.092056522863,0.697,0.3564250707626342,29.6773810952928,46.7,True,6.2,22.97846,29.729208,0.0,0.0
Bolivia,BOL,2016,9245.836097775848,0.702,0.34502272605896,29.7427846117773,45.2,True,7.2,23.698524,30.347088,0.0,0.0
Bolivia,BOL,2017,10418.039755163343,0.71,0.3597338557243348,30.4901540592762,44.6,True,6.4,23.083996,29.474201,0.0,0.0
Bolivia,BOL,2018,10748.586571965676,0.714,0.362271773815155,31.0700245272046,42.6,True,4.7,21.344515,27.910038,0.0,0.0
Bolivia,BOL,2019,10987.249806649308,0.718,0.3437268495559692,27.4144207801314,41.6,True,3.1,17.817265,24.015541,0.0,0.0
Bolivia,BOL,2020,9543.793513753848,0.7233481261964773,0.3310350775718688,30.0006508193377,43.6,True,4.2,19.450146,26.101007,0.0,0.0
Bolivia,BOL,2021,11273.276235676618,0.7287360886796027,0.3232399702072144,27.6474130269739,40.9,True,3.1,17.05618,23.988735,0.0,0.0
Bolivia,BOL,2022,12529.578042182527,0.7341641841756831,0.3220599293708802,24.8081349396738,41.2,True,3.3,18.495047,25.056267,0.0,0.0
Bolivia,BOL,2023,13307.07669373856,0.7396327116212336,0.3323397874832154,24.3506189303342,42.1,True,2.8,16.531649,23.806625,0.0,0.0
Bhutan,BTN,2003,4014.237219087665,0.52,0.717402219772338,67.5410654728995,40.9,True,23.1,76.11157,82.77681,0.2,0.0
Bhutan,BTN,2007,5757.951461028396,0.542,0.6857511520385742,61.9058335610603,38.1,True,12.0,65.101074,74.83472,0.0,0.0
Bhutan,BTN,2012,8581.197369083337,0.597,0.6907894492149353,58.1040509466182,38.8,True,3.6,48.532764,59.684937,0.0,0.0
Bhutan,BTN,2017,11713.794757899312,0.646,0.8051450252532959,55.4894531238535,37.4,True,2.6,42.54045,53.047913,0.0,0.0
Bhutan,BTN,2022,15277.384940962644,0.6742040030062819,0.802956366539002,43.9557793284415,28.5,True,0.0,10.058435,17.909376,0.0,0.0
Botswana,BWA,2002,9783.714817249333,0.579,0.6249075174331666,20.1105271309015,61.5,True,34.8,70.61489,75.00767,0.0,0.0
Botswana,BWA,2009,11453.34947314382,0.65,0.6855467557907104,25.089118526186,56.9,True,21.1,62.70909,69.00521,0.0,0.0
Botswana,BWA,2015,13654.330935885362,0.717,0.656172490119934,18.6477236265107,54.9,True,21.4,63.173527,69.38083,0.0,0.0
Central African Republic,CAF,2008,820.3628841640224,0.352,0.2725446462631219,74.4140076715112,56.2,True,67.3,92.42813,94.59514,0.0,0.0
Central African Republic,CAF,2021,1094.3183531821858,0.4084793687160547,0.250675773620606,70.9449037035622,43.0,True,71.6,96.07211,97.24525,0.0,0.0
Canada,CAN,1996,24214.148702129587,0.864,0.906281518936158,3.11228920830229,32.8,True,0.5,1.2440783,1.7480125,0.0,0.0
Canada,CAN,1997,25444.17193201769,0.863,0.906561803817749,3.0073097199231,33.1,True,0.5,1.2299328,1.7461492,0.2,0.0
Canada,CAN,1998,26484.01449143323,0.861,0.90684208869934,2.99099855611076,33.2,True,0.5,1.246568,1.4950006,0.0,0.0
Canada,CAN,1999,27979.59375408213,0.864,0.9083529472351072,2.80597632377521,33.1,True,0.5,1.2491641,1.745688,0.2,0.0
Canada,CAN,2000,29497.86736717731,0.867,0.909863805770874,2.51550915044651,33.4,True,0.2,0.99969906,1.495046,0.0,0.0
Canada,CAN,2001,30422.48788644747,0.871,0.903155052661896,2.16014538278363,33.6,True,0.2,0.9984884,1.2483228,0.2,0.0
Canada,CAN,2002,31179.824218570695,0.877,0.896446299552918,2.11688667417566,33.6,True,0.2,0.99994975,1.2448947,0.0,0.0
Canada,CAN,2003,32549.632664309534,0.882,0.88625841140747,2.10705420065225,33.8,True,0.2,0.74935186,1.2468737,0.0,0.0
Canada,CAN,2004,34126.22108736915,0.888,0.8611732482910159,2.0231687271292,33.8,True,0.2,0.7490003,1.2471344,0.0,0.0
Canada,CAN,2005,36534.612095500575,0.894,0.8739401340484619,2.12205008855521,33.6,True,0.2,0.9960712,1.4962932,0.0,0.0
Canada,CAN,2006,38317.9415247719,0.898,0.8905589103698739,2.08178496254019,34.1,True,0.2,0.74710554,0.9985482,0.0,0.0
Canada,CAN,2007,39741.17288709757,0.896,0.898176074028016,1.95753425728379,33.8,True,0.2,0.7455863,0.99863756,0.0,0.0
Canada,CAN,2008,40562.976677353174,0.898,0.8975442886352539,1.9145965078368,33.9,True,0.2,0.9988177,1.2497355,0.0,0.0
Canada,CAN,2009,39085.80380529121,0.898,0.910359334945678,1.90144756663791,34.0,True,0.2,0.9896123,1.2491603,0.0,0.0
Canada,CAN,2010,40367.66367938714,0.901,0.912374639511108,1.77843013002565,33.6,True,0.2,0.7216526,0.9811928,0.0,0.0
Canada,CAN,2011,41911.33596928969,0.903,0.894226694107056,1.76816686054078,32.7,True,0.2,0.7378866,0.99704957,0.0,0.0
