country_name,country_code,scenario,year,gdp_per_capita,population,hdi,control_of_corruption,employment_agriculture,gini,is_extrapolated
Afghanistan,AFG,SSP1,2025,,43.793695,,,47.48,33.139,False
Afghanistan,AFG,SSP1,2030,,49.23856,,,45.09,32.813,False
Afghanistan,AFG,SSP1,2035,,54.439767,,,41.0,31.837,False
Afghanistan,AFG,SSP1,2040,,59.275958,,,36.16,30.44,False
Afghanistan,AFG,SSP1,2045,,63.892211,,,30.96,29.079,False
Afghanistan,AFG,SSP1,2050,,68.11567500000001,,,25.82,27.875,False
Afghanistan,AFG,SSP1,2055,,71.776,,,20.65000000000031,26.806,True
Afghanistan,AFG,SSP1,2060,,74.77905100000001,,,15.480000000000619,25.912,True
Afghanistan,AFG,SSP1,2065,,77.2072450000001,,,10.31000000000093,25.196,True
Afghanistan,AFG,SSP1,2070,,79.017442,,,5.140000000001237,24.622,True
Afghanistan,AFG,SSP1,2075,,80.21610000000001,,,0.0,24.161,True
Afghanistan,AFG,SSP1,2080,,80.726987,,,0.0,23.792,True
Afghanistan,AFG,SSP1,2085,,80.546983,,,0.0,23.496,True
Afghanistan,AFG,SSP1,2090,,79.80978999999999,,,0.0,23.259,True
Afghanistan,AFG,SSP1,2095,,78.60711499999991,,,0.0,23.069,True
Afghanistan,AFG,SSP1,2100,,76.984947,,,0.0,22.916,True
Albania,ALB,SSP1,2025,17485.5,2.792432,,,33.71,29.556,False
Albania,ALB,SSP1,2030,21389.9,2.714577,,,30.22,29.621,False
Albania,ALB,SSP1,2035,26155.1,2.615949999999999,,,26.81,29.576,False
Albania,ALB,SSP1,2040,31642.9,2.505335,,,23.89,29.463,False
Albania,ALB,SSP1,2045,37362.3,2.390556,,,21.31,29.285,False
Albania,ALB,SSP1,2050,42719.7,2.274377,,,19.16,29.05,False
Albania,ALB,SSP1,2055,47851.9,2.157842,,,16.795000000000133,28.818,True
Albania,ALB,SSP1,2060,53046.7,2.041092,,,14.43000000000027,28.54,True
Albania,ALB,SSP1,2065,58470.7,1.933387999999999,,,12.065000000000403,28.23,True
Albania,ALB,SSP1,2070,64152.0,1.835433,,,9.700000000000538,27.889,True
Albania,ALB,SSP1,2075,69647.4,1.746858,,,7.3350000000006705,27.527,True
Albania,ALB,SSP1,2080,74940.2,1.664928,,,4.970000000000805,27.151,True
Albania,ALB,SSP1,2085,80116.1,1.585972,,,2.6050000000009383,26.765,True
Albania,ALB,SSP1,2090,85341.0,1.507258,,,0.2400000000010749,26.36,True
Albania,ALB,SSP1,2095,90651.4,1.428346,,,0.0,25.946,True
Albania,ALB,SSP1,2100,96038.0,1.351713999999999,,,0.0,25.526,True
Algeria,DZA,SSP1,2025,11686.2,46.489671,0.717604291,0.390429317,11.2,39.924,False
Algeria,DZA,SSP1,2030,12115.1,49.1854889999999,0.735381627,0.42487037,10.21,39.233,False
Algeria,DZA,SSP1,2035,13060.5,51.363636,0.752426014,0.456174324,9.06,38.534,False
Algeria,DZA,SSP1,2040,14376.7,53.239932,0.768622341,0.484159928,7.95,37.786,False
Algeria,DZA,SSP1,2045,16245.8,54.998863,0.782820832,0.509629932,6.890000000000001,36.858,False
Algeria,DZA,SSP1,2050,18609.6,56.524866,0.793052404,0.531384531,5.87,35.598,False
Algeria,DZA,SSP1,2055,21567.4,57.566367,0.799726267,0.552336687,4.830000000000062,34.35,True
Algeria,DZA,SSP1,2060,25286.3,58.053923,0.802532832,0.571020265,3.7900000000001253,33.147,True
Algeria,DZA,SSP1,2065,29839.5,58.05242500000001,0.805081883,0.588148272,2.7500000000001874,32.136,True
Algeria,DZA,SSP1,2070,35037.1,57.70432,0.807233285,0.603012815,1.7100000000002504,31.322,True
Algeria,DZA,SSP1,2075,40829.4,57.133663,0.808913435,0.615867355,0.6700000000003126,30.66,True
Algeria,DZA,SSP1,2080,47209.6,56.4124679999999,0.810829211,0.626261719,0.0,30.125,True
Algeria,DZA,SSP1,2085,54265.0,55.567666,0.8127449870000001,0.636807448,0.0,29.697,True
Algeria,DZA,SSP1,2090,62132.4,54.615303,0.8146607630000002,0.645528601,0.0,29.354,True
Algeria,DZA,SSP1,2095,70892.0,53.577029,0.8165765390000003,0.653764365,0.0,29.072,True
Algeria,DZA,SSP1,2100,80529.7,52.441982,0.8184923150000003,,0.0,28.845,True
Angola,AGO,SSP1,2025,5990.11,37.90199,,,56.83000000000001,47.897,False
Angola,AGO,SSP1,2030,6386.84,42.685853,,,55.1,47.393,False
Angola,AGO,SSP1,2035,7081.16,47.354971,,,53.23,46.327,False
Angola,AGO,SSP1,2040,8064.14,51.82537900000001,,,50.23,44.904,False
Angola,AGO,SSP1,2045,9481.66,56.146416,,,45.65,43.632,False
Angola,AGO,SSP1,2050,11329.7,60.1721800000001,,,39.93,42.931,False
Angola,AGO,SSP1,2055,13637.9,63.756125,,,34.78000000000033,41.683,True
Angola,AGO,SSP1,2060,16480.7,66.86027000000011,,,29.630000000000663,40.425,True
Angola,AGO,SSP1,2065,19909.6,69.467627,,,24.48000000000099,39.305,True
Angola,AGO,SSP1,2070,23942.4,71.5305,,,19.330000000001323,38.348,True
Angola,AGO,SSP1,2075,28614.2,73.055205,,,14.180000000001652,37.558,True
Angola,AGO,SSP1,2080,33950.7,73.977367,,,9.030000000001984,36.888,True
Angola,AGO,SSP1,2085,40014.7,74.26133800000001,,,3.880000000002312,36.309,True
Angola,AGO,SSP1,2090,46922.6,73.87757300000011,,,0.0,35.803,True
Angola,AGO,SSP1,2095,54685.2,72.94830800000001,,,0.0,35.367,True
Angola,AGO,SSP1,2100,63333.3,71.521112,,,0.0,34.975,True
Antigua and Barbuda,ATG,SSP1,2025,24479.9,0.095305,,,,,False
Antigua and Barbuda,ATG,SSP1,2030,27575.4,0.09764199999999999,,,,,False
Antigua and Barbuda,ATG,SSP1,2035,31554.3,0.099427,,,,,False
Antigua and Barbuda,ATG,SSP1,2040,36475.3,0.100578,,,,,False
Antigua and Barbuda,ATG,SSP1,2045,42373.8,0.101203,,,,,False
Antigua and Barbuda,ATG,SSP1,2050,48854.5,0.101325,,,,,False
Antigua and Barbuda,ATG,SSP1,2055,55948.0,0.100918,,,,,False
Antigua and Barbuda,ATG,SSP1,2060,63853.0,0.100081999999999,,,,,False
Antigua and Barbuda,ATG,SSP1,2065,72760.5,0.098771,,,,,False
Antigua and Barbuda,ATG,SSP1,2070,82349.5,0.09706100000000001,,,,,False
Antigua and Barbuda,ATG,SSP1,2075,92594.1,0.094981,,,,,False
Antigua and Barbuda,ATG,SSP1,2080,103453.0,0.092463999999999,,,,,False
Antigua and Barbuda,ATG,SSP1,2085,114995.0,0.08950300000000001,,,,,False
Antigua and Barbuda,ATG,SSP1,2090,127298.0,0.086107,,,,,False
Antigua and Barbuda,ATG,SSP1,2095,140395.0,0.082328,,,,,False
Antigua and Barbuda,ATG,SSP1,2100,154293.0,0.078225,,,,,False
Argentina,ARG,SSP1,2025,18775.0,45.898345,0.78184601,0.444682277,0.29,42.026,False
Argentina,ARG,SSP1,2030,20870.4,46.799912,0.793859611,0.476887633,0.22,41.268,False
Argentina,ARG,SSP1,2035,23146.1,47.530373,0.804060527,0.504839607,0.16,40.62,False
Argentina,ARG,SSP1,2040,26026.0,48.060967,0.813532058,0.529535156,0.13,39.992,False
Argentina,ARG,SSP1,2045,29507.3,48.4434809999999,0.822262394,0.551635643,0.1,39.144,False
Argentina,ARG,SSP1,2050,33424.0,48.632883,0.82797623,0.57079604,0.08,37.873,False
Argentina,ARG,SSP1,2055,37762.0,48.60973200000001,0.831333308,0.587527123,0.05500000000000134,36.593,True
Argentina,ARG,SSP1,2060,42551.7,48.329408,0.831972126,0.601577635,0.03000000000000267,35.333,True
Argentina,ARG,SSP1,2065,47815.0,47.839657,0.833337268,0.615550982,0.005000000000004001,34.267,True
Argentina,ARG,SSP1,2070,53469.5,47.167588,0.835101772,0.628953047,0.0,33.409,True
Argentina,ARG,SSP1,2075,59383.6,46.330638,0.836956094,0.639755222,0.0,32.709,True
Argentina,ARG,SSP1,2080,65503.9,45.336616,0.8387655070000002,0.650918034,0.0,32.145,True
Argentina,ARG,SSP1,2085,71828.7,44.19872,0.8405749200000003,0.659756693,0.0,31.692,True
Argentina,ARG,SSP1,2090,78363.7,42.918195,0.8423843330000004,0.66793457,0.0,31.329,True
Argentina,ARG,SSP1,2095,85093.0,41.481235,0.8441937460000005,0.675539118,0.0,31.03,True
Argentina,ARG,SSP1,2100,91977.3,39.871433,0.8460031590000007,,0.0,30.79,True
Armenia,ARM,SSP1,2025,18979.5,2.762665,0.751501612,0.422107558,28.11,31.415,False
Armenia,ARM,SSP1,2030,24123.6,2.720682,0.767844627,0.459619133,24.4,31.493,False
Armenia,ARM,SSP1,2035,30184.3,2.668676999999999,0.776763954,0.490702997,20.74,31.531,False
Armenia,ARM,SSP1,2040,36336.4,2.614881999999999,0.782117292,0.515905941,17.86,31.452,False
Armenia,ARM,SSP1,2045,41959.2,2.563396,0.78554903,0.535844618,15.55,31.289,False
Armenia,ARM,SSP1,2050,46896.7,2.510375,0.78661074,0.553899164,13.72,31.051,False
Armenia,ARM,SSP1,2055,51587.1,2.453386,0.786374235,0.572000146,11.650000000000116,30.849,True
Armenia,ARM,SSP1,2060,56563.7,2.391641,0.78444094,0.587199205,9.580000000000233,30.623,True
Armenia,ARM,SSP1,2065,61989.7,2.333004,0.78373451,0.601303597,7.510000000000349,30.339,True
Armenia,ARM,SSP1,2070,67421.9,2.278013,0.783855395,0.614464825,5.440000000000465,30.02,True
Armenia,ARM,SSP1,2075,72309.8,2.224726,0.784457478,0.626782357,3.370000000000582,29.683,True
Armenia,ARM,SSP1,2080,77108.9,2.170389,0.7848189620000001,0.637888036,1.300000000000697,29.336,True
Armenia,ARM,SSP1,2085,82024.4,2.113985,0.7851804460000003,0.648831811,0.0,28.98,True
Armenia,ARM,SSP1,2090,87186.6,2.057776,0.7855419300000004,0.658649606,0.0,28.635,True
Armenia,ARM,SSP1,2095,92590.0,2.006171,0.7859034140000005,0.665750128,0.0,28.31,True
Armenia,ARM,SSP1,2100,98178.5,1.9619,0.7862648980000007,,0.0,27.994,True
Aruba,ABW,SSP1,2025,42353.8,0.108664,,,,47.98,False
Aruba,ABW,SSP1,2030,44105.2,0.11072,,,,47.145,False
Aruba,ABW,SSP1,2035,46853.2,0.112528999999999,,,,46.048,False
Aruba,ABW,SSP1,2040,50290.1,0.114088,,,,44.728,False
Aruba,ABW,SSP1,2045,54300.4,0.115486999999999,,,,43.282,False
Aruba,ABW,SSP1,2050,58737.9,0.116601,,,,41.747,False
Aruba,ABW,SSP1,2055,63649.5,0.117473,,,,40.372,False
Aruba,ABW,SSP1,2060,69191.1,0.118163999999999,,,,39.099,False
Aruba,ABW,SSP1,2065,75316.1,0.118437,,,,37.951,False
Aruba,ABW,SSP1,2070,81652.8,0.118465,,,,36.918,False
Aruba,ABW,SSP1,2075,88197.2,0.118211,,,,35.974,False
Aruba,ABW,SSP1,2080,95051.9,0.11752,,,,35.101,False
Aruba,ABW,SSP1,2085,102271.0,0.116275999999999,,,,34.28,False
Aruba,ABW,SSP1,2090,109946.0,0.114402999999999,,,,33.502,False
Aruba,ABW,SSP1,2095,118126.0,0.111836999999999,,,,32.752,False
Aruba,ABW,SSP1,2100,126844.0,0.108496,,,,32.02,False
Australia,AUS,SSP1,2025,52071.7,26.566755,0.896542706,0.924182185,2.21,34.821,False
Australia,AUS,SSP1,2030,57348.8,27.552044,0.90618229,0.934533207,1.94,34.836,False
Australia,AUS,SSP1,2035,63991.3,28.468774,0.913414831,0.944259562,1.69,34.907,False
Australia,AUS,SSP1,2040,71960.7,29.32661,0.919371877,0.951269119,1.49,34.805,False
Australia,AUS,SSP1,2045,80733.1,30.175044,0.924272468,0.959520541,1.32,34.591,False
Australia,AUS,SSP1,2050,89121.9,31.024163,0.926088685,0.964810012,1.19,34.263,False
Australia,AUS,SSP1,2055,97108.0,31.789861,0.92539063,0.971608934,1.0400000000000083,34.084,True
Australia,AUS,SSP1,2060,105141.0,32.459956,0.921829997,0.976668053,0.8900000000000163,33.932,True
Australia,AUS,SSP1,2065,113419.0,33.00287,0.91919757,0.981752848,0.7400000000000246,33.715,True
Australia,AUS,SSP1,2070,121704.0,33.432817,0.917308661,0.986809741,0.5900000000000328,33.476,True
Australia,AUS,SSP1,2075,129840.0,33.73929,0.915535949,0.991784556,0.440000000000041,33.222,True
Australia,AUS,SSP1,2080,137797.0,33.894564,0.9137051385000002,0.995102492,0.2900000000000492,32.959,True
Australia,AUS,SSP1,2085,145708.0,33.791432,0.9118743280000003,0.999580788,0.1400000000000574,32.692,True
Australia,AUS,SSP1,2090,153713.0,33.344692,0.9100435175000006,1.0,0.0,32.48,True
Australia,AUS,SSP1,2095,161787.0,32.587951,0.9082127070000007,1.0,0.0,32.297,True
Australia,AUS,SSP1,2100,169700.0,31.663501,0.9063818965000009,,0.0,32.116,True
Austria,AUT,SSP1,2025,53588.2,9.051197,0.864348309,0.873950941,3.98,27.477,False
Austria,AUT,SSP1,2030,58582.6,9.123096,0.869862573,0.884753113,3.6,27.516,False
Austria,AUT,SSP1,2035,62890.7,9.18258000000001,0.874810962,0.893807862,3.22,27.395,False
Austria,AUT,SSP1,2040,67598.9,9.23396900000001,0.880007003,0.904335922,2.92,27.104,False
Austria,AUT,SSP1,2045,72290.3,9.29232600000001,0.884533233,0.914028055,2.67,26.648,False
Austria,AUT,SSP1,2050,76515.8,9.348031,0.886247332,0.923781237,2.47,26.042,False
Austria,AUT,SSP1,2055,80642.0,9.37575,0.885686467,0.932574574,2.245000000000013,25.595,True
Austria,AUT,SSP1,2060,85033.7,9.365927,0.882614018,0.939727914,2.0200000000000258,25.098,True
Austria,AUT,SSP1,2065,89775.4,9.32130100000001,0.88077727,0.948617393,1.7950000000000386,24.551,True
Austria,AUT,SSP1,2070,94551.3,9.26301999999999,0.879781398,0.955863116,1.5700000000000511,23.951,True
Austria,AUT,SSP1,2075,99216.8,9.197004000000002,0.878839242,0.96418897,1.345000000000064,23.308,True
Austria,AUT,SSP1,2080,103705.0,9.108754000000001,0.877870228,0.97028015,1.1200000000000767,22.642,True
Austria,AUT,SSP1,2085,108188.0,8.933748,0.8769012140000001,0.975944266,0.8950000000000893,21.953,True
Austria,AUT,SSP1,2090,112670.0,8.675261,0.8759322000000002,0.981685112,0.6700000000001021,21.251,True
Austria,AUT,SSP1,2095,117157.0,8.344018,0.8749631860000002,0.987395202,0.44500000000011486,20.551,True
Austria,AUT,SSP1,2100,121497.0,7.983852,0.8739941720000003,,0.22000000000012765,19.856,True
Azerbaijan,AZE,SSP1,2025,15730.9,10.487827,0.757478806,0.339139451,37.24,16.957,False
Azerbaijan,AZE,SSP1,2030,17410.5,10.717747,0.763049325,0.382235186,35.55,16.941,False
Azerbaijan,AZE,SSP1,2035,19195.2,10.922182,0.76741355,0.417431751,34.11,16.851,False
Azerbaijan,AZE,SSP1,2040,21433.6,11.069437,0.772891584,0.448765042,32.25,16.681,False
Azerbaijan,AZE,SSP1,2045,24416.0,11.135987,0.778589415,0.476718586,30.16,16.437,False
Azerbaijan,AZE,SSP1,2050,27973.2,11.124802,0.782321291,0.501418273,28.07,16.116,False
Azerbaijan,AZE,SSP1,2055,31965.2,11.058857,0.78380765,0.524399088,25.980000000000125,15.858,True
Azerbaijan,AZE,SSP1,2060,36438.4,10.956788,0.782724135,0.544618501,23.89000000000025,15.579,True
Azerbaijan,AZE,SSP1,2065,41387.9,10.825171,0.781808503,0.564552515,21.800000000000377,15.278,True
Azerbaijan,AZE,SSP1,2070,46776.0,10.659708,0.780905042,0.580284874,19.710000000000502,14.955,True
Azerbaijan,AZE,SSP1,2075,52583.0,10.456246,0.779707516,0.594807115,17.62000000000063,14.611,True
Azerbaijan,AZE,SSP1,2080,58833.9,10.21797,0.7786570225000001,0.607043498,15.530000000000754,14.252,True
Azerbaijan,AZE,SSP1,2085,65574.9,9.95813300000001,0.7776065290000004,0.619004958,13.440000000000879,13.879,True
Azerbaijan,AZE,SSP1,2090,72796.3,9.693,0.7765560355000005,0.63004964,11.350000000001003,13.507,True
Azerbaijan,AZE,SSP1,2095,80371.1,9.436565,0.7755055420000008,0.63867278,9.260000000001131,13.102,True
Azerbaijan,AZE,SSP1,2100,88256.9,9.185424000000001,0.7744550485000009,,7.170000000001256,12.673,True
Bahamas,,SSP1,2025,36977.6,0.414813999999999,0.78229271,0.77249328,2.47,41.74,False
Bahamas,,SSP1,2030,39263.4,0.42322,0.793972155,0.782401767,2.16,41.121,False
Bahamas,,SSP1,2035,42264.9,0.429782999999999,0.803210812,0.789899515,1.82,40.368,False
Bahamas,,SSP1,2040,45865.5,0.433801999999999,0.811420012,0.797795653,1.57,39.492,False
Bahamas,,SSP1,2045,49967.3,0.4359460000000001,0.818370895,0.803314357,1.36,38.479,False
Bahamas,,SSP1,2050,54292.8,0.4360520000000001,0.822803686,0.809752888,1.2,37.23,False
Bahamas,,SSP1,2055,58836.7,0.434100999999999,0.825194694,0.814334568,1.0150000000000101,36.017,True
Bahamas,,SSP1,2060,63725.6,0.430212999999999,0.82490584,0.818279845,0.8300000000000203,34.875,True
Bahamas,,SSP1,2065,68975.8,0.424610999999999,0.825648146,0.823823873,0.6450000000000303,33.922,True
Bahamas,,SSP1,2070,74552.6,0.417678,0.827114832,0.828140239,0.4600000000000405,33.155,True
Bahamas,,SSP1,2075,80408.3,0.409578999999998,0.828154833,0.832390329,0.27500000000005065,32.533,True
Bahamas,,SSP1,2080,86556.0,0.400252,0.8294081765000001,0.838287383,0.0900000000000607,32.031,True
Bahamas,,SSP1,2085,93024.3,0.389580999999999,0.8306615200000002,0.841994342,0.0,31.629,True
Bahamas,,SSP1,2090,99783.2,0.377369,0.8319148635000003,0.844627946,0.0,31.306,True
Bahamas,,SSP1,2095,106874.0,0.363442,0.8331682070000004,0.848392702,0.0,31.042,True
Bahamas,,SSP1,2100,114309.0,0.347821999999999,0.8344215505000004,,0.0,30.83,True
Bahrain,BHR,SSP1,2025,51732.8,1.619651,0.800012349,0.590247769,1.23,40.451,False
Bahrain,BHR,SSP1,2030,55526.9,1.731858,0.810658689,0.606610488,1.11,39.928,False
Bahrain,BHR,SSP1,2035,59984.5,1.833156,0.819401082,0.62518116,0.99,39.123,False
Bahrain,BHR,SSP1,2040,63996.4,1.926117,0.827542755,0.639394122,0.91,38.115,False
Bahrain,BHR,SSP1,2045,67831.2,2.012017,0.834588459,0.651561105,0.84,37.041,False
Bahrain,BHR,SSP1,2050,71528.2,2.087571,0.838859863,0.661765744,0.79,35.908,False
Bahrain,BHR,SSP1,2055,75676.6,2.147612,0.840687875,0.668914241,0.7300000000000033,34.752,True
Bahrain,BHR,SSP1,2060,80512.4,2.189711,0.839594762,0.676406331,0.6700000000000066,33.672,True
Bahrain,BHR,SSP1,2065,86148.9,2.207114,0.839155471,0.682025973,0.6100000000000099,32.762,True
Bahrain,BHR,SSP1,2070,91760.5,2.200072999999999,0.839091152,0.688703232,0.5500000000000131,32.018,True
Bahrain,BHR,SSP1,2075,97514.9,2.169342,0.839078124,0.693201777,0.4900000000000165,31.405,True
Bahrain,BHR,SSP1,2080,103477.0,2.115932,0.8390394505000002,0.697779078,0.43000000000001976,30.902,True
Bahrain,BHR,SSP1,2085,109676.0,2.043851,0.8390007770000003,0.70202894,0.37000000000002303,30.486,True
Bahrain,BHR,SSP1,2090,116117.0,1.960715,0.8389621035000004,0.706049044,0.3100000000000263,30.142,True
Bahrain,BHR,SSP1,2095,122705.0,1.875532,0.8389234300000006,0.710296559,0.25000000000002964,29.851,True
Bahrain,BHR,SSP1,2100,129347.0,1.791704999999999,0.8388847565000007,,0.19000000000003292,29.605,True
Bangladesh,BGD,SSP1,2025,7841.85,174.89434,0.566977195,0.302291914,34.37,37.319,False
Bangladesh,BGD,SSP1,2030,10634.5,181.603234,0.592263819,0.341209366,30.22,36.993,False
Bangladesh,BGD,SSP1,2035,14182.4,186.293089,0.615974969,0.374455334,25.91,36.017,False
Bangladesh,BGD,SSP1,2040,18314.3,189.136811,0.638613022,0.405993597,21.94,34.62,False
Bangladesh,BGD,SSP1,2045,22956.7,190.64831,0.659787517,0.434144384,18.36,33.259,False
Bangladesh,BGD,SSP1,2050,27792.9,190.874384,0.678097756,0.459708222,15.26,32.055,False
Bangladesh,BGD,SSP1,2055,32772.7,189.895986,0.693611038,0.481188935,11.92000000000019,30.986,True
Bangladesh,BGD,SSP1,2060,38046.0,187.700819,0.707033794,0.50330133,8.580000000000378,30.092,True
Bangladesh,BGD,SSP1,2065,43718.0,184.555269,0.720305769,0.524489936,5.240000000000569,29.376,True
Bangladesh,BGD,SSP1,2070,49579.4,180.550085,0.732298656,0.543919315,1.9000000000007589,28.802,True
Bangladesh,BGD,SSP1,2075,55676.4,175.75322,0.742159085,0.559676693,0.0,28.341,True
Bangladesh,BGD,SSP1,2080,61806.0,170.282878,0.753085743,0.57480794,0.0,27.972,True
Bangladesh,BGD,SSP1,2085,67873.7,164.263045,0.7640124009999999,0.586824313,0.0,27.676,True
Bangladesh,BGD,SSP1,2090,73957.2,157.793158,0.7749390589999997,0.598920844,0.0,27.439,True
Bangladesh,BGD,SSP1,2095,80143.4,150.952818,0.7858657169999996,0.608525076,0.0,27.249,True
Bangladesh,BGD,SSP1,2100,86427.1,143.871223,0.7967923749999996,,0.0,27.096,True
Barbados,BRB,SSP1,2025,16817.1,0.282064,,0.783954106,2.84,45.594,False
Barbados,BRB,SSP1,2030,18600.2,0.282576999999999,,0.788204553,2.38,44.874,False
Barbados,BRB,SSP1,2035,21043.1,0.281829999999999,,0.796125943,1.93,44.039,False
Barbados,BRB,SSP1,2040,24470.6,0.279715999999999,,0.803373579,1.55,43.106,False
Barbados,BRB,SSP1,2045,28691.6,0.276885,,0.810849873,1.25,42.105,False
Barbados,BRB,SSP1,2050,33361.9,0.273277,,0.81975164,1.03,41.1,False
Barbados,BRB,SSP1,2055,38356.5,0.268972,,0.8266188,0.7700000000000145,39.699,True
Barbados,BRB,SSP1,2060,43765.3,0.26418,,0.833173256,0.5100000000000288,38.27,True
Barbados,BRB,SSP1,2065,49615.0,0.259094999999999,,0.841354762,0.2500000000000432,37.039,True
Barbados,BRB,SSP1,2070,55731.7,0.253886,,0.847965624,0.0,36.036,True
Barbados,BRB,SSP1,2075,62051.2,0.248596999999999,,0.856327634,0.0,35.23,True
Barbados,BRB,SSP1,2080,68536.1,0.243097999999999,,0.863146447,0.0,34.582,True
Barbados,BRB,SSP1,2085,75226.2,0.237058,,0.87158243,0.0,34.059,True
Barbados,BRB,SSP1,2090,82153.3,0.230326999999999,,0.878324922,0.0,33.638,True
Barbados,BRB,SSP1,2095,89370.1,0.222636,,0.885025807,0.0,33.3,True
Barbados,BRB,SSP1,2100,96966.3,0.213275,,,0.0,33.027,True
Belarus,BLR,SSP1,2025,19581.0,9.40588,0.770293364,0.423913825,8.55,39.081,False
Belarus,BLR,SSP1,2030,20725.0,9.247082,0.778693048,0.456216266,6.65,39.79,False
Belarus,BLR,SSP1,2035,22424.7,9.098792,0.784722353,0.485049224,5.029999999999999,40.225,False
Belarus,BLR,SSP1,2040,24678.5,8.96547500000001,0.790188132,0.510280251,3.97,40.254,False
Belarus,BLR,SSP1,2045,27408.2,8.850961,0.795023879,0.532984646,3.27,39.86,False
Belarus,BLR,SSP1,2050,30377.7,8.737986999999999,0.797720393,0.551404285,2.79,39.082,False
Belarus,BLR,SSP1,2055,33749.4,8.607963,0.798684496,0.570773878,2.2000000000000317,39.209,True
Belarus,BLR,SSP1,2060,37655.0,8.459214,0.79750784,0.586640321,1.6100000000000636,39.233,True
Belarus,BLR,SSP1,2065,42110.8,8.296410999999999,0.797413201,0.603042959,1.0200000000000953,39.144,True
Belarus,BLR,SSP1,2070,46925.3,8.124806,0.798069042,0.61842208,0.43000000000012717,38.965,True
Belarus,BLR,SSP1,2075,51998.3,7.944717,0.79897574,0.63070585,0.0,38.733,True
Belarus,BLR,SSP1,2080,57361.7,7.754328000000001,0.7997570095000001,0.64218961,0.0,38.477,True
Belarus,BLR,SSP1,2085,63093.0,7.553928,0.8005382790000001,0.652464342,0.0,38.208,True
Belarus,BLR,SSP1,2090,69275.0,7.349242,0.8013195485000001,0.661660186,0.0,37.956,True
Belarus,BLR,SSP1,2095,75905.0,7.147261,0.8021008180000001,0.670314638,0.0,37.691,True
Belarus,BLR,SSP1,2100,82947.5,6.94482999999999,0.8028820875000001,,0.0,37.441,True
Belgium,BEL,SSP1,2025,51790.5,11.699086,0.881694093,0.816241824,1.05,27.315,False
Belgium,BEL,SSP1,2030,55575.6,11.826698,0.894265821,0.830604295,0.94,27.16,False
Belgium,BEL,SSP1,2035,59004.8,11.96094,0.90355081,0.84177126,0.83,26.895,False
Belgium,BEL,SSP1,2040,62308.3,12.099271,0.910964173,0.851029337,0.74,26.521,False
Belgium,BEL,SSP1,2045,65459.2,12.239867,0.916748227,0.857951546,0.67,26.045,False
Belgium,BEL,SSP1,2050,68458.9,12.372183,0.919224746,0.865595621,0.62,25.475,False
Belgium,BEL,SSP1,2055,71601.2,12.459907,0.919124943,0.87133663,0.5600000000000034,24.967,True
Belgium,BEL,SSP1,2060,75113.4,12.507838,0.916003923,0.878115604,0.5000000000000067,24.434,True
Belgium,BEL,SSP1,2065,78932.1,12.5247,0.913904978,0.883189915,0.44000000000001005,23.878,True
Belgium,BEL,SSP1,2070,82690.1,12.526981,0.912386701,0.888737006,0.3800000000000134,23.298,True
Belgium,BEL,SSP1,2075,86272.4,12.517168,0.910962341,0.893738727,0.3200000000000167,22.704,True
Belgium,BEL,SSP1,2080,89705.2,12.477884,0.9094910224999999,0.897039752,0.2600000000000201,22.105,True
Belgium,BEL,SSP1,2085,93119.6,12.364666,0.908019704,0.902016111,0.20000000000002344,21.503,True
Belgium,BEL,SSP1,2090,96618.1,12.142974,0.9065483854999999,0.905401165,0.14000000000002677,20.905,True
Belgium,BEL,SSP1,2095,100123.0,11.844059,0.905077067,0.90828732,0.08000000000003016,20.298,True
Belgium,BEL,SSP1,2100,103555.0,11.477641,0.9036057485,,0.020000000000033435,19.677,True
Belize,BLZ,SSP1,2025,10293.2,0.421717,0.678991575,0.468055016,18.94,52.563,False
Belize,BLZ,SSP1,2030,11069.2,0.448621,0.697104263,0.495162746,16.32,52.027,False
Belize,BLZ,SSP1,2035,12628.4,0.471155,0.71232629,0.517198639,13.23,51.442,False
Belize,BLZ,SSP1,2040,15012.3,0.489324999999999,0.725438807,0.53630285,10.54,50.76,False
Belize,BLZ,SSP1,2045,18214.0,0.504811999999999,0.736536102,0.552515432,8.38,49.931,False
Belize,BLZ,SSP1,2050,22060.0,0.517707,0.745188765,0.567827093,6.7,48.974,False
Belize,BLZ,SSP1,2055,26510.3,0.527771,0.751779656,0.579707726,4.780000000000109,48.45,True
Belize,BLZ,SSP1,2060,31651.8,0.534872999999999,0.755411696,0.5925265,2.860000000000217,47.985,True
Belize,BLZ,SSP1,2065,37530.0,0.5388590000000001,0.75941813,0.602992921,0.9400000000003255,47.472,True
Belize,BLZ,SSP1,2070,44004.3,0.539895999999999,0.764519791,0.614915407,0.0,46.916,True
Belize,BLZ,SSP1,2075,51023.1,0.538030999999999,0.770107992,0.624934444,0.0,46.323,True
Belize,BLZ,SSP1,2080,58449.7,0.5335030000000001,0.775452923,0.634653315,0.0,45.695,True
Belize,BLZ,SSP1,2085,66248.5,0.526266999999999,0.7807978540000001,0.645559164,0.0,45.034,True
Belize,BLZ,SSP1,2090,74411.9,0.516197,0.7861427850000001,0.653916637,0.0,44.348,True
Belize,BLZ,SSP1,2095,82950.9,0.503181,0.7914877160000001,0.660619214,0.0,43.633,True
